Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,Status
2012-11-23,152.18719305380367,151.21566337782113,261540737.52999997,259871118.8,1669618.7299999595,171854630.0,166.2908650212939,166.28763384534167,50236560.120000005,50235583.98,976.1400000080466,30210054.0,154.29578859510153,153.46902617579627,311777297.65,310106702.78000003,1670594.8699999452,202064684.0,ok
2012-11-26,154.84562366522263,153.88677095305383,265781450.85,264135648.67000002,1645802.1799999774,171642856.0,169.30135425781913,169.29837286687538,51332299.28,51331395.32,903.9600000008941,30320076.0,157.01581819479625,156.20046751450408,317113750.13,315467043.99,1646706.1399999857,201962932.0,ok
2012-11-27,154.65592478225028,153.70014215076841,265665129.76,264023303.77,1641825.9899999797,171778178.0,170.76838495630852,170.76538002434674,51952840.14,51951925.95,914.1899999976158,30422985.0,157.0801894448055,156.26776079423442,317617969.9,315975229.72,1642740.1799999475,202201163.0,ok
2012-11-28,155.6709362161126,154.72353110603996,269020837.02,267383590.39000002,1637246.6299999654,172813785.0,171.520837522501,171.51784020683604,52314354.57,52313440.379999995,914.1900000050664,30500291.0,158.04866928642952,157.24294011497756,321335191.59,319697030.77,1638160.8199999928,203314076.0,ok
2012-11-29,156.38587125885246,155.41992404220505,268927682.71000004,267266599.49,1661083.2200000286,171964181.0,172.84131044656428,172.83828846298772,52659119.58,52658198.88,920.6999999955297,30466744.0,158.86248718667863,158.0414644501575,321586802.29,319924798.37,1662003.9200000167,202430925.0,ok
2012-11-30,157.65183412659587,156.64547415412446,269300987.6,267581922.7,1719064.9000000358,170820079.0,174.31398058855723,174.31098435222086,53523435.45,53522515.449999996,920.0000000074506,30705188.0,160.19054476677607,159.33706126785577,322824423.05,321104438.15,1719984.9000000358,201525267.0,ok
2012-12-03,158.67192145222054,157.68458529065185,271359887.03999996,269671349.92,1688537.1199999452,171019475.0,175.69550980367325,175.6927087727297,54105590.370000005,54104727.79000001,862.5799999982119,30795090.0,161.2695681354812,160.43246319213878,325465477.40999997,323776077.71000004,1689399.6999999285,201814565.0,ok
2012-12-04,160.8187636514022,159.85438854184775,277026780.19,275365545.36,1661234.8299999833,172260235.0,178.73280236918532,178.73034409230578,55402382.27,55401620.27,762.0,30997322.0,163.55070255026237,162.7330223348104,332429162.46,330767165.63,1661996.8299999833,203257557.0,ok
2012-12-05,162.0588396277055,161.03596303222284,280479740.59999996,278709419.63,1770320.969999969,173072781.0,180.19039052115215,180.18807125179995,56154758.54000001,56154035.760000005,722.7800000011921,31164125.0,164.8254988449541,163.9583471706137,336634499.14,334863455.39,1771043.75,204236906.0,ok
2012-12-06,160.5535400713197,159.48095508018946,278127870.41999996,276269824.94,1858045.4799999595,173230606.0,179.389471862788,179.38671190596585,56076336.269999996,56075473.519999996,862.75,31259547.0,163.43290950053714,162.5238641490967,334204206.68999994,332345298.46,1858908.2299999595,204490153.0,ok
2012-12-07,160.18150176829354,159.0259829470765,278268256.35,276260882.19,2007374.1600000262,173720594.0,179.2753892036076,179.27226447988016,56069677.72,56068700.44,977.2800000011921,31275725.0,163.09460369871326,162.11490247783425,334337934.07000005,332329582.63,2008351.4400000572,204996319.0,ok
2012-12-10,159.6327629965411,158.46538652210123,278363610.12,276327968.29,2035641.8299999833,174377493.0,178.06730694076907,178.06329570486778,55816889.0,55815631.64,1257.359999999404,31345950.0,162.4416227177376,161.4515074638334,334180499.12,332143599.93,2036899.1899999976,205723443.0,ok
2012-12-11,158.40368741213467,157.25000035282505,274986848.23,272984061.71999997,2002786.51000005,173598767.0,176.20990347877998,176.2064859617824,55170053.83,55168983.83,1070.0,31309281.0,161.12441911505596,160.1464894878116,330156902.06,328153045.54999995,2003856.51000005,204908048.0,ok
2012-12-12,160.85367613584535,159.69174962761954,280455807.74,278429935.25,2025872.4900000095,174354615.0,178.73300112419855,178.72956409413854,56198738.72,56197658.019999996,1080.7000000029802,31442844.0,163.58537568726737,162.60044943995155,336654546.46000004,334627593.27,2026953.1900000572,205797459.0,ok
2012-12-13,162.74850571216575,161.56440477949775,286652574.03,284566990.64,2085583.3899999857,176132231.0,180.91758423601456,180.9147480438449,57032381.46000001,57031487.38000001,894.0799999982119,31523957.0,165.50672474542392,164.50194974204186,343684955.49,341598478.02,2086477.4700000286,207656188.0,ok
2012-12-14,161.13590318120865,159.87355480313076,285171835.73,282937782.38,2234053.350000024,176975975.0,179.79139627840436,179.78849900052484,56631650.49000001,56630737.89,912.6000000089407,31498532.0,163.95457225856399,162.88251506453975,341803486.22,339568520.27,2234965.9500000477,208474507.0,ok
2012-12-17,159.36652019914857,158.06472344702362,284068989.54,281748551.79999995,2320437.740000069,178248850.0,177.86804245307079,177.86497895823837,55793818.31,55792857.35000001,960.9599999934435,31368096.0,162.13517768262878,161.02772967124517,339862807.85,337541409.15,2321398.7000000477,209616946.0,ok
2012-12-18,160.12691565028285,158.8245088339435,285978821.93,283652787.20000005,2326034.7299999595,178595098.0,179.42985707874888,179.42668093095816,56492918.120000005,56491918.120000005,1000.0,31484681.0,163.01984973527607,161.91215877088297,342471740.05,340144705.32000005,2327034.7299999595,210079779.0,ok
2012-12-19,160.70373665332872,159.40508199184154,287779745.55,285454183.52,2325562.030000031,179074707.0,180.2648905886754,180.26170011280297,56952949.02,56951941.02,1008.0,31594033.0,163.63732681460002,162.53295317568234,344732694.57,342406124.53999996,2326570.030000031,210668740.0,ok
2012-12-20,159.9417309078425,158.65997839987557,286868651.19,284569722.63,2298928.5600000024,179358226.0,179.51909034743804,179.51662299720357,56751120.5,56750340.5,780.0,31612861.0,162.8752909113086,161.78523227213594,343619771.69,341320063.13,2299708.5600000024,210971087.0,ok
2012-12-21,158.70988331564416,157.42818511552267,285512611.06999993,283206888.25,2305722.8199999332,179895924.0,179.1407571843369,179.13808879358012,56493580.18,56492738.68000001,841.4999999925494,31535861.0,161.75722645012902,160.6663004476834,342006191.24999994,339699626.93,2306564.3199999332,211431785.0,ok
2012-12-24,159.2580969878471,157.99558829663323,286553531.87,284281896.51,2271635.3600000143,179930275.0,181.21202088780697,181.20816155475848,57855127.0,57853894.84,1232.1599999964237,31926760.0,162.56654345700628,161.49371265863323,344408658.87,342135791.35,2272867.519999981,211857035.0,ok
2012-12-25,161.78108387570563,160.49098984011724,291295139.27,288972258.78999996,2322880.480000019,180055129.0,182.77542810932653,182.77139121648466,58488784.019999996,58487492.199999996,1291.820000000298,32000354.0,164.949247405218,163.85322655863607,349783923.28999996,347459750.98999995,2324172.300000012,212055483.0,ok
2012-12-26,161.39587987828955,160.10533600476322,290614860.35,288291063.56,2323796.7900000215,180063370.0,183.3584505020018,183.35447702972638,58814934.87,58813660.32000001,1274.5499999895692,32076479.0,164.71671723495948,163.62070846953415,349429795.22,347104723.88,2325071.3400000334,212139849.0,ok
2012-12-27,162.03051432669736,160.75328122087956,292448353.56999993,290143079.65,2305273.919999957,180489678.0,183.50684264189206,183.50292444059238,58885903.44,58884646.11999999,1257.3200000077486,32089214.0,165.27240955324947,164.1873859094157,351334257.00999993,349027725.77,2306531.23999995,212578892.0,ok
2012-12-28,162.48234067269735,161.197485720556,293012410.44000006,290695368.20000005,2317042.2400000095,180334927.0,184.7930130694278,184.78896772651885,59229248.58,59227951.980000004,1296.5999999940395,32051671.0,165.8492872605832,164.75772175605923,352241659.02000004,349923320.18000007,2318338.839999974,212386598.0,ok
2012-12-31,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20121231: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-01-01,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130101: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-01-02,164.00137331611938,162.69736017599897,295691017.3,293339909.11,2351108.1899999976,180297891.0,186.2080720935811,186.2047194606776,59717518.99999999,59716443.8,1075.1999999955297,32070317.0,167.35486900186115,166.24727224236878,355408536.3,353056352.91,2352183.3899999857,212368208.0,ok
2013-01-03,164.57080961382712,163.2121807302308,297364840.73,294909918.97,2454921.7599999905,180691121.0,187.3045030176167,187.30120586338177,60150507.330000006,60149448.489999995,1058.8400000110269,32113754.0,168.00148401675477,166.84738423403132,357515348.06,355059367.46000004,2455980.5999999642,212804875.0,ok
2013-01-04,163.555326484019,162.22297202605122,297667380.57,295242522.45,2424858.120000005,181997974.0,187.32449220430502,187.32215731189802,60206539.5,60205789.06,750.4399999976158,32140239.0,167.1228666085861,165.99013624438902,357873920.07,355448311.51,2425608.5600000024,214138213.0,ok
2013-01-07,162.57423982392305,161.26012273823295,297831447.15,295424021.51,2407425.6399999857,183197195.0,188.83683861233433,188.83463356016793,60863113.92,60862403.22,710.7000000029802,32230530.0,166.50343453703556,165.385594973906,358694561.07,356286424.73,2408136.339999974,215427725.0,ok
2013-01-08,161.5154285674809,160.22703148621383,297854618.71000004,295478653.61,2375965.100000024,184412487.0,187.7133292041961,187.71103216619014,60544514.71000001,60543773.830000006,740.8800000026822,32253711.0,165.41534246149465,164.3183988671828,358399133.4200001,356022427.44,2376705.9800000787,216666198.0,ok
2013-01-09,162.239792595468,160.97683412929516,299520028.19,297188409.36,2331618.8299999833,184615638.0,189.1891521007635,189.1868332950575,61199945.57000001,61199195.47,750.1000000089407,32348549.0,166.25784132751826,165.1828395208837,360719973.76,358387604.83000004,2332368.9299999475,216964187.0,ok
2013-01-10,162.32144354993216,161.07156874017568,299134927.68,296831589.3,2303338.379999995,184285527.0,189.38264297672106,189.38015288166542,61184990.55,61184186.059999995,804.4900000020862,32307602.0,166.35796338211634,165.2941517641587,360319918.23,358015775.36,2304142.870000005,216593129.0,ok
2013-01-11,162.79641473070052,161.5640585619575,299811601.29,297542050.84,2269550.4500000477,184163516.0,190.03247180892868,190.03009362135856,61495986.33,61495216.730000004,769.5999999940395,32360778.0,166.86699720632734,165.8184681899944,361307587.62,359037267.57,2270320.050000012,216524294.0,ok
2013-01-14,163.65832823990115,162.4345659276956,302504980.32000005,300242986.09000003,2261994.230000019,184839344.0,191.30150229273866,191.2990603792461,61920583.13,61919792.73,790.4000000059605,32368059.0,167.77769008637338,166.7359278817951,364425563.45000005,362162778.82000005,2262784.629999995,217207403.0,ok
2013-01-15,162.14849354488348,160.9251999063839,301010872.74,298739962.43,2270910.3100000024,185639019.0,190.60364174822567,190.60096049997662,61803604.42,61802735.02,869.3999999985099,32425196.0,166.3796497559217,165.33785584672844,362814477.16,360542697.45,2271779.710000038,218064215.0,ok
2013-01-16,161.05307092209955,159.87831172948214,299663726.56999993,297477908.46999997,2185818.0999999642,186065205.0,189.44915849470934,189.44601712995873,61316866.45999999,61315849.730000004,1016.7299999892712,32365869.0,165.2606409974434,164.2594854429915,360980593.0299999,358793758.2,2186834.8299999237,218431074.0,ok
2013-01-17,157.18740713829246,156.02293151405547,288730911.72,286591935.61,2138976.1100000143,183685778.0,183.12607602554166,183.1238784479972,58475780.14,58475078.41,701.7300000041723,31931979.0,161.028802400537,160.03645470627913,347206691.86,345067014.02,2139677.8400000334,215617757.0,ok
2013-01-18,160.03939685452514,158.87690618864528,293859001.59000003,291724475.01,2134526.580000043,183616664.0,186.13089747693093,186.12868602881855,59410942.480000004,59410236.61,705.8700000047684,31918904.0,163.90331644473642,162.91265282953208,353269944.07000005,351134711.62,2135232.4500000477,215535568.0,ok
2013-01-21,160.56272732082576,159.42393274476584,294278141.53999996,292190967.53,2087174.0099999905,183279237.0,187.33184162953842,187.3296163789465,59829998.61999999,59829287.92,710.6999999880791,31937976.0,164.53523174282532,163.5651026899972,354108140.15999997,352020255.45,2087884.7099999785,215217213.0,ok
2013-01-22,161.44886398893078,160.30455502275862,295412870.34000003,293319058.16999996,2093812.1700000763,182976122.0,188.8784831667938,188.87624604494692,60411649.57,60410934.04000001,715.5299999937415,31984400.0,165.53017112137456,164.55579327724183,355824519.91,353729992.21,2094527.7000000477,214960522.0,ok
2013-01-23,161.03786875502388,159.90463346411585,293369442.65999997,291304980.38,2064462.2799999714,182174196.0,189.12430410207318,189.1220970345997,60425381.58999999,60424676.42999999,705.1599999964237,31950088.0,165.2287249446214,164.2642535631316,353794824.24999994,351729656.81,2065167.439999938,214124284.0,ok
2013-01-24,160.49684689895534,159.34403495488945,292785376.27000004,290682366.24,2103010.030000031,182424379.0,188.58182105501632,188.57971503435166,60240823.95999999,60240151.20999999,672.75,31944131.0,164.68193030310283,163.70059084237698,353026200.23,350922517.45,2103682.780000031,214368510.0,ok
2013-01-25,160.2157023256762,159.07231872672375,291708194.68999994,289626411.44,2081783.2499999404,182072163.0,187.9833748454213,187.98107502212792,59949234.800000004,59948501.370000005,733.429999999702,31890711.0,164.35441481777812,163.381107327059,351657429.48999995,349574912.81,2082516.6799999475,213962874.0,ok
2013-01-28,160.6432051057544,159.4859256638773,291828680.95,289726336.61,2102344.339999974,181662636.0,188.29368770843297,188.2913921820079,60044119.22,60043387.20999999,732.0100000053644,31888546.0,164.7721154594218,163.78730407589129,351872800.16999996,349769723.82,2103076.3499999642,213551182.0,ok
2013-01-29,163.14544232413436,162.01824945813783,294736847.97,292700473.14,2036374.830000043,180658953.0,190.7953322259776,190.79347465700465,60946445.56,60945852.19,593.3700000047684,31943363.0,167.2998207272587,166.34170877517627,355683293.53000003,353646325.33,2036968.2000000477,212602316.0,ok
2013-01-30,163.55127236860284,162.43131059975445,295172277.73,293151005.37,2021272.3600000143,180476907.0,191.74960085228312,191.74799330484916,61253094.589999996,61252581.06999999,513.5200000032783,31944314.0,167.79179153668454,166.84001003835675,356425372.32,354403586.44,2021785.8799999952,212421221.0,ok
2013-01-31,163.57111107247852,162.453015050471,293840925.21999997,291832365.35,2008559.8699999452,179641089.0,190.91082454971234,190.90921947007314,61020635.94000001,61020122.910000004,513.0300000086427,31962900.0,167.70078996951233,166.75134052411462,354861561.15999997,352852488.26000005,2009072.8999999166,211603989.0,ok
2013-02-01,163.4730753696287,162.3635342475875,292007751.64,290025806.86,1981944.7799999714,178627429.0,190.8076319521134,190.80601198930268,60946770.15,60946252.70999999,517.4400000050664,31941474.0,167.61949022928613,166.67801112588785,352954521.78999996,350972059.57,1982462.219999969,210568903.0,ok
2013-02-04,163.68277427413403,162.5809406153587,291131493.83,289171736.73,1959757.0999999642,177863245.0,190.66513581837035,190.6635669179941,60545189.550000004,60544691.35,498.20000000298023,31754725.0,167.7702934438302,166.83513731193943,351676683.38,349716428.08000004,1960255.2999999523,209617970.0,ok
2013-02-05,162.29479751443102,161.1815547038821,287066617.5,285097516.5,1969101.0,176879741.0,189.32634870297503,189.32473697241483,59767586.839999996,59767078.04,508.79999999701977,31568552.0,166.3886037867434,165.44371247981388,346834204.34,344864594.54,1969609.7999999523,208448293.0,ok
2013-02-06,162.30342588397485,161.17597371487287,281521510.04,279565901.06,1955608.980000019,173453831.0,188.0115136710727,188.00971202633048,58516295.53,58515734.79,560.7400000020862,31123783.0,166.21457202546125,165.2583727220516,340037805.57000005,338081635.85,1956169.7200000286,204577614.0,ok
2013-02-07,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130207: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-08,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130208: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-11,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130211: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-12,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130212: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-13,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130213: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-14,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130214: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-15,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130215: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-02-18,163.6491766969141,162.48843299968104,284133699.96,282118374.2,2015325.7599999905,173623666.0,190.21593451020038,190.2141406564382,59403319.78,59402759.57,560.2100000008941,31229413.0,167.69922200681202,166.71515773018965,343537019.74,341521133.77,2015885.9700000286,204853079.0,ok
2013-02-19,165.39159377921317,164.27616084545255,288328607.65000004,286384063.69,1944543.9600000381,174330872.0,192.78217371781045,192.78052024112455,60672151.24,60671630.86,520.3800000026822,31471868.0,169.580229539218,168.6351185363227,349000758.89000005,347055694.55,1945064.3400000334,205802740.0,ok
2013-02-20,166.12396155187054,164.99941228662146,290683462.06,288715727.42,1967734.6399999857,174979852.0,193.88394425159763,193.88192742323497,61256005.5,61255368.300000004,637.1999999955297,31594161.0,170.3696716004641,169.41680642085413,351939467.56,349971095.72,1968371.8399999738,206574013.0,ok
2013-02-21,164.84261917664483,163.73925976606887,289241309.44,287305298.46000004,1936010.9799999595,175465126.0,192.89540799520415,192.89368078968775,61399779.24000001,61399229.46000001,549.7800000011921,31830607.0,169.15017188511064,168.21596994473595,350641088.68,348704527.9200001,1936560.7599999309,207295733.0,ok
2013-02-22,164.67098716734023,163.56032420027918,289869042.75,287913951.47,1955091.2799999714,176029213.0,193.01184524791998,193.01037002036765,62000233.85,61999759.97,473.8800000026822,32122502.0,169.04462045868803,168.10513016431312,351869276.6,349913711.44000006,1955565.1599999666,208151715.0,ok
2013-02-25,165.4387880560216,164.32408341888828,292899653.07000005,290926134.01,1973519.060000062,177044124.0,194.81886535081316,194.81759886075145,63130114.29000001,63129703.89,410.40000000596046,32404518.0,169.98428061424244,169.0418398129313,356029767.3600001,354055837.9,1973929.4600000978,209448642.0,ok
2013-02-26,163.80397674715158,162.70178687912673,289282540.49,287336041.43999994,1946499.0500000715,176602880.0,193.50146065572847,193.50025398082917,62751774.84,62751383.519999996,391.3200000077486,32429613.0,168.41128873203462,167.47990704009828,352034315.33000004,350087424.9599999,1946890.370000124,209032493.0,ok
2013-02-27,164.13454390558604,163.05114467392622,289359861.65,287449890.45,1909971.199999988,176294310.0,194.11067926947297,194.10948915498994,63414262.39,63413873.589999996,388.80000000447035,32669126.0,168.82098169557278,167.90677391043664,352774124.03999996,350863764.03999996,1910360.0,208963436.0,ok
2013-02-28,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130228: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-03-01,165.49119529175223,164.40696401240672,291577048.73,289666754.01,1910294.7200000286,176188859.0,195.82892028538544,195.8277350048622,64414944.769999996,64414554.89,389.8799999952316,32893479.0,170.26401986187852,169.35017672320078,355991993.5,354081308.9,1910684.6000000238,209082338.0,ok
2013-03-04,163.86224484809884,162.77761214337687,288903313.39000005,286991012.09999996,1912301.290000081,176308651.0,193.2886998223599,193.28739674503817,63545637.41,63545209.01,428.3999999985099,32876023.0,168.48698523678655,167.57261151455097,352448950.8000001,350536221.10999995,1912729.6900001168,209184674.0,ok
2013-03-05,164.74786912357246,163.6766634033065,291172214.14,289278985.76,1893228.3799999952,176738076.0,195.15294100309194,195.15175084613483,64224725.550000004,64224333.870000005,391.679999999702,32909945.0,169.52077009589325,168.61753234961375,355396939.69,353503319.63,1893620.0600000024,209648021.0,ok
2013-03-06,164.03564797030052,162.959250330715,290592052.16999996,288685194.71,1906857.4599999785,177151769.0,196.1874403428065,196.18573353679523,64776800.22,64776236.67,563.5499999970198,33017812.0,169.08672068485495,168.17915784872787,355368852.39,353461431.38,1907421.0099999905,210169581.0,ok
2013-03-07,164.8741072484817,163.80158751642787,293387919.24,291479406.51,1908512.730000019,177946631.0,197.95107396866993,197.9493781768698,66378949.470000006,66378380.82,568.6500000059605,33533008.0,170.1189156607176,169.21618980539304,359766868.71000004,357857787.33,1909081.3800000548,211479639.0,ok
2013-03-08,165.0653674444753,163.9761640936435,294740066.45,292795189.26,1944877.1899999976,178559604.0,197.43431248955167,197.4322557732722,66361287.45,66360596.15,691.3000000044703,33611831.0,170.19319961709266,169.2762201518786,361101353.9,359155785.40999997,1945568.4900000095,212171435.0,ok
2013-03-11,165.51807176943157,164.43878590153386,297292045.42,295353507.22999996,1938538.1900000572,179613043.0,198.10071648500468,198.0986082724888,67054279.5,67053565.89999999,713.6000000089407,33848580.0,170.6846972300965,169.77621927385042,364346324.92,362407073.12999994,1939251.790000081,213461623.0,ok
2013-03-12,164.2954604257769,163.2008523143261,295159360.95000005,293192880.38,1966480.5700000525,179651562.0,196.88944995943194,196.88817487869858,66965968.84,66965535.160000004,433.679999999702,34011964.0,169.4839248276751,168.56335860524928,362125329.7900001,360158415.54,1966914.2500000596,213663526.0,ok
2013-03-13,163.6051481482815,162.51195731767035,294879806.88,292909453.84000003,1970353.0399999619,180238709.0,196.63646531425718,196.63508201798396,67542881.67,67542406.52,475.15000000596046,34349113.0,168.8924772953798,167.97405230199877,362422688.55,360451860.36,1970828.1899999976,214587822.0,ok
2013-03-14,162.78317714774616,161.6862076453524,294738391.56,292752197.21,1986194.3500000238,181061948.0,196.03408415554452,196.03269774715542,67428020.81,67427543.94,476.8700000047684,34396070.0,168.0914062664403,167.1693374390922,362166412.37,360179741.15,1986671.2200000286,215458018.0,ok
2013-03-15,161.92026535547652,160.80437805091822,292692588.28000003,290675472.37,2017115.9100000262,180763407.0,195.8346017629559,195.8331830966751,67297916.6,67297429.08000001,487.5199999809265,34364671.0,167.33775908135988,166.39989757636383,359990504.88,357972901.45000005,2017603.4299999475,215128078.0,ok
2013-03-18,159.8675171653799,158.75971680750797,288323743.39,286325806.9,1997936.4900000095,180351674.0,193.17675701305973,193.17550761314766,66028605.64,66028178.59,427.04999999701977,34180409.0,165.17452498235426,164.24302629364766,354352349.03,352353985.49,1998363.5399999619,214532083.0,ok
2013-03-19,161.59974102103848,160.49410019381168,292193570.82,290194426.89,1999143.9300000072,180813143.0,195.21661843335824,195.21533706986622,66973365.48,66972925.879999995,439.6000000014901,34307205.0,166.96093123650024,166.03141269090918,359166936.3,357167352.77,1999583.530000031,215120348.0,ok
2013-03-20,161.27361318620734,160.15993238642528,293335969.04999995,291310326.85,2025642.1999999285,181887144.0,195.5216261550195,195.52050732651932,67342098.12,67341712.77000001,385.34999999403954,34442276.0,166.72631358693607,165.78976619083988,360678067.16999996,358652039.62,2026027.5499999523,216329420.0,ok
2013-03-21,161.16911513984755,160.102498201916,293694133.40000004,291750466.11,1943667.2900000215,182227304.0,196.2242648362948,196.22271242233808,67819623.01,67819086.46000001,536.5499999970198,34562302.0,166.7578824835357,165.86106649873244,361513756.41,359569552.57000005,1944203.8399999738,216789606.0,ok
2013-03-22,161.30639815760418,160.21854332212772,294750809.95000005,292763002.28999996,1987807.6600000858,182727290.0,196.26932447129371,196.2679017507266,67914522.83,67914030.53,492.29999999701977,34602719.0,166.87310438569025,165.95822844695135,362665332.78000003,360677032.81999993,1988299.9600000978,217330009.0,ok
2013-03-25,162.58983149170382,161.51265959841635,296941667.51,294974402.92,1967264.5899999738,182632373.0,197.7239698303529,197.72285686453864,68708081.00999999,68707694.26,386.74999998509884,34749495.0,168.206185678743,167.30102677192932,365649748.52,363682097.18,1967651.3399999738,217381868.0,ok
2013-03-26,163.11677394428295,162.0561322489578,297760108.92999995,295823969.69,1936139.23999995,182544138.0,198.55543371812982,198.5542320284228,69129012.14999999,69128593.77,418.3799999952316,34815976.0,168.79321340436908,167.90226907039622,366889121.0799999,364952563.46,1936557.6199999452,217360114.0,ok
2013-03-27,163.5087682053364,162.44563358718565,297664210.15999997,295728796.36,1935413.7999999523,182047858.0,198.9369794886811,198.93586771901957,69391856.34999998,69391468.54999998,387.79999999701977,34881326.0,169.2054797523232,168.3131140667546,367056066.50999993,365120264.90999997,1935801.5999999642,216929184.0,ok
2013-03-28,162.8391072253501,161.8100148591214,296339767.70000005,294466992.8,1872774.9000000358,181983169.0,198.35001114141068,198.34874794848275,68799512.30000001,68799074.15,438.15000000596046,34685913.0,168.5239428853998,167.65939265390898,365139280.00000006,363266066.95000005,1873213.050000012,216669082.0,ok
2013-03-29,163.70652374768534,162.68832166552704,297961436.8,296108212.21,1853224.5900000334,182009507.0,199.96509042453536,199.96402828300882,69458841.99000001,69458473.05,368.940000012517,34735484.0,169.51731022471472,168.66211466912284,367420278.79,365566685.26,1853593.530000031,216744991.0,ok
2013-04-01,162.62308962900278,161.60907112812026,294873107.09000003,293034458.06,1838649.030000031,181323026.0,198.40918921132587,198.4079169560278,68699431.75999999,68698991.24,440.5199999958277,34625126.0,168.3610327214099,167.5093979503006,363572538.85,361733449.3,1839089.550000012,215948152.0,ok
2013-04-02,163.01869633088432,162.02440894638812,294121730.86,292327816.83,1793914.030000031,180422085.0,199.03383131497642,199.03277597950031,68896621.56,68896256.25,365.3100000023842,34615533.0,168.81620797157456,167.98180543461933,363018352.42,361224073.08,1794279.3400000334,215037618.0,ok
2013-04-03,164.05268889460953,163.04613497598964,294968594.99,293158799.63,1809795.3600000143,179801134.0,200.62034024341725,200.61927754643438,69400827.02000001,69400459.4,367.6200000047684,34593116.0,169.9529824190714,169.10866734065863,364369422.01,362559259.03,1810162.980000019,214394250.0,ok
2013-04-04,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130404: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-04-05,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20130405: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2013-04-08,159.3018812919797,158.28121316346278,282920940.87,281108229.15,1812711.7200000286,177600502.0,194.90487400637272,194.90382199879744,66641424.29,66641064.59,359.69999999552965,34191769.0,165.0496325996712,164.1935714169664,349562365.16,347749293.74,1813071.4200000167,211792271.0,ok
2013-04-09,158.83042680906263,157.81056627738272,279658345.55,277862641.07,1795704.480000019,176073534.0,193.59739372078377,193.59633391035104,65707017.38,65706657.68,359.70000000298023,33940032.0,164.44907322320313,163.59385981284657,345365362.93,343569298.75,1796064.1800000072,210013566.0,ok
2013-04-10,159.7835014594236,158.76151587178197,280275154.98,278482497.0,1792657.980000019,175409321.0,193.8572487871308,193.85599665767703,65573331.02,65572907.480000004,423.53999999910593,33825576.0,165.29197134835496,164.43500076375884,345848486.0,344055404.48,1793081.519999981,209234897.0,ok
2013-04-11,161.5969009209781,160.563906643498,283665462.71000004,281852155.65999997,1813307.0500000715,175538925.0,194.479911209949,194.4786523296038,66395171.36,66394741.58,429.7800000011921,34139861.0,166.95090654998356,166.0858992382758,350060634.07000005,348246897.23999995,1813736.8300001025,209678786.0,ok
2013-04-12,160.6711929385527,159.658812647655,281282057.39,279509714.72,1772342.669999957,175066888.0,193.72304102252,193.72178956810387,66166993.85,66166566.41,427.4400000050664,34155459.0,166.06689305516682,165.21957911599185,347449051.24,345676281.13,1772770.1100000143,209222347.0,ok
